clone	day	color	metacell	x_proj	y_proj
WZM0082306	3B3	d_62	#F8766D	12	335.254813229151	433.520202823973
WZM0082308	3B3	d_62	#F8766D	8	410.794317136479	505.907667001964
WZM0082309	3B3	d_62	#F8766D	24	524.454848401888	701.99050758033
WZM0082310	3B3	d_62	#F8766D	18	156.566308404451	488.150525765465
WZM0082311	3B3	d_62	#F8766D	31	551.811620228164	565.936642632276
WZM0082312	3B3	d_62	#F8766D	28	466.569475872663	636.983417050351
WZM0082313	3B3	d_62	#F8766D	24	504.382586113642	718.394865918714
WZM0082314	3B3	d_62	#F8766D	12	291.508479940234	323.759177449788
WZM0082315	3B3	d_62	#F8766D	11	262.428922585074	507.535481329916
WZM0082316	3B3	d_62	#F8766D	28	470.464511695608	708.439645560183
WZM0082317	3B3	d_62	#F8766D	12	273.117507172909	382.340595599202
WZM0082318	3B3	d_62	#F8766D	8	414.602948662686	505.090691049405
WZM0082319	3B3	d_62	#F8766D	34	652.096908104067	647.020395059371
WZM0082320	3B3	d_62	#F8766D	36	580.612734014711	647.976461395461
WZM0082321	3B3	d_62	#F8766D	11	292.630902414396	456.013326867768
WZM0082322	3B3	d_62	#F8766D	17	188.974815213051	524.404434196156
WZM0082323	3B3	d_62	#F8766D	11	199.015728192988	509.208244289117
WZM0082324	3B3	d_62	#F8766D	27	489.479444844034	553.957608729506
WZM0082325	3B3	d_62	#F8766D	8	351.506434318379	472.267705897105
WZM0082326	3B3	d_62	#F8766D	15	77.3933079764117	459.956097913202
WZM0082327	3B3	d_62	#F8766D	13	282.589248708897	369.902590575774
WZM0082328	3B3	d_62	#F8766D	17	171.477136149296	534.140671625385
WZM0082329	3B3	d_62	#F8766D	34	644.518555211968	670.825624164821
WZM0082330	3B3	d_62	#F8766D	35	571.014938770415	609.767076055304
WZM0082331	3B3	d_62	#F8766D	17	159.802713630927	466.602719492988
WZM0082332	3B3	d_62	#F8766D	26	312.351114349788	714.009591132326
WZM0082333	3B3	d_62	#F8766D	28	433.278298685359	599.814903435661
WZM0082334	3B3	d_62	#F8766D	36	603.711398771016	660.111172180328
WZM0082335	3B3	d_62	#F8766D	54	882.57043595189	624.007012722711
WZM0082336	3B3	d_62	#F8766D	34	637.616532203479	706.114371784818
WZM0082337	3B3	d_62	#F8766D	8	446.327298778219	520.923767021678
WZM0082338	3B3	d_62	#F8766D	47	870.641570993522	589.525733845008
WZM0082340	3B3	d_62	#F8766D	22	85.1211583450607	435.872610739869
WZM0082342	3B3	d_62	#F8766D	15	115.949200024742	503.640423178337
WZM0082343	3B3	d_62	#F8766D	12	304.07037153623	355.766037254498
WZM0082344	3B3	d_62	#F8766D	24	510.214284814369	656.039186457741
WZM0082345	3B3	d_62	#F8766D	32	628.043907535199	616.289364929589
WZM0082346	3B3	d_62	#F8766D	23	109.811273861722	394.986105280773
WZM0082347	3B3	d_62	#F8766D	33	525.325589291671	503.113515011741
WZM0082348	3B3	d_62	#F8766D	24	498.293487323747	691.748609206492
WZM0082349	3B3	d_62	#F8766D	10	487.998385837511	419.100788669848
WZM0082350	3B3	d_62	#F8766D	24	497.048379069631	630.476179438623
WZM0082351	3B3	d_62	#F8766D	31	487.896559005218	625.369792417499
WZM0082352	3B3	d_62	#F8766D	26	289.163381531881	764.442575248622
WZM0082353	3B3	d_62	#F8766D	24	546.191571237751	666.532320620089
WZM0082354	3B3	d_62	#F8766D	28	445.469786337325	658.966084369795
WZM0082355	3B3	d_62	#F8766D	28	430.605842878595	654.543154733359
WZM0082356	3B3	d_62	#F8766D	21	178.20783951945	280.657176140835
WZM0082357	3B3	d_62	#F8766D	10	461.049877919611	452.276297918922
WZM0082358	3B3	d_62	#F8766D	45	902.879032045587	563.051587412063
WZM0082359	3B3	d_62	#F8766D	8	466.210619968006	511.384592207297
WZM0082360	3B3	d_62	#F8766D	36	532.384311212004	675.084963375339
WZM0082361	3B3	d_62	#F8766D	17	191.856982181761	560.692522026225
WZM0082362	3B3	d_62	#F8766D	10	416.249846525343	394.447213547032
WZM0082363	3B3	d_62	#F8766D	26	275.144122831759	691.464477257121
WZM0082364	3B3	d_62	#F8766D	25	482.444595199831	726.28456621658
WZM0082365	3B3	d_62	#F8766D	54	876.106648568936	622.389865997823
WZM0082366	3B3	d_62	#F8766D	21	218.560581213282	298.978763528069
WZM0082367	3B3	d_62	#F8766D	10	450.348569853948	394.871870851291
WZM0082368	3B3	d_62	#F8766D	11	288.395368379707	496.780984839975
WZM0082369	3B3	d_62	#F8766D	26	289.425605144507	716.75581046226
WZM0082370	3B3	d_62	#F8766D	10	426.335470314526	414.793654896014
WZM0082371	3B3	d_62	#F8766D	22	66.0229389678794	468.063026747087
WZM0082372	3B3	d_62	#F8766D	16	133.644062280567	480.138447077263
WZM0082373	3B3	d_62	#F8766D	4	289.485545324433	245.037721712044
WZM0082374	3B3	d_62	#F8766D	14	309.495541721526	364.270200623357
WZM0082376	3B3	d_62	#F8766D	24	489.862153725837	702.484147347497
WZM0082377	3B3	d_62	#F8766D	25	412.216274024819	721.168972586743
WZM0082378	3B3	d_62	#F8766D	15	129.995923209795	514.690730664569
WZM0082379	3B3	d_62	#F8766D	15	106.063197178852	516.61323386249
WZM0082380	3B3	d_62	#F8766D	31	506.643146605535	533.686945157813
WZM0082381	3B3	d_62	#F8766D	11	290.830227970653	525.349839269493
WZM0082382	3B3	d_62	#F8766D	15	47.0786653256296	474.820078247408
WZM0082383	3B3	d_62	#F8766D	29	547.94569718302	502.391662948523
WZM0082384	3B3	d_62	#F8766D	13	273.587650863331	450.840333281625
WZM0083003	1D12	d_62	#B79F00	53	812.081738643161	582.320130041025
WZM0083004	1D12	d_62	#B79F00	32	626.935964959829	623.486986847611
WZM0083005	1D12	d_62	#B79F00	54	880.636981683586	607.726479045551
WZM0083006	1D12	d_62	#B79F00	49	810.730922460755	595.542395403032
WZM0083008	1D12	d_62	#B79F00	49	786.013973661068	604.330373754242
WZM0083011	1D12	d_62	#B79F00	53	768.299856241916	678.378015747999
WZM0083013	1D12	d_62	#B79F00	48	813.5646681955	568.210477167618
WZM0083014	1D12	d_62	#B79F00	46	741.71183879975	555.423379705112
WZM0083015	1D12	d_62	#B79F00	46	771.244578187343	543.940021485036
WZM0083017	1D12	d_62	#B79F00	52	713.858304770373	831.041994296756
WZM0083018	1D12	d_62	#B79F00	54	890.467433978258	673.090073972789
WZM0083020	1D12	d_62	#B79F00	41	458.497070847799	832.218712467147
WZM0083021	1D12	d_62	#B79F00	49	810.609113227285	612.172704615699
WZM0083023	1D12	d_62	#B79F00	34	625.167988288507	665.049359813485
WZM0083024	1D12	d_62	#B79F00	49	800.148222956515	582.484637769964
WZM0083026	1D12	d_62	#B79F00	53	815.856336263483	758.092085483655
WZM0083027	1D12	d_62	#B79F00	49	807.269742778616	595.745744201646
WZM0083028	1D12	d_62	#B79F00	48	869.965566632867	624.513043931213
WZM0083029	1D12	d_62	#B79F00	53	823.381249889629	725.647250926012
WZM0083030	1D12	d_62	#B79F00	49	832.070251453192	592.937182087972
WZM0083031	1D12	d_62	#B79F00	33	547.22936632404	514.437875696769
WZM0083032	1D12	d_62	#B79F00	47	860.213353940711	529.280408978187
WZM0083033	1D12	d_62	#B79F00	41	431.343381980047	767.876006367344
WZM0083034	1D12	d_62	#B79F00	35	587.891224993618	605.448294094116
WZM0083035	1D12	d_62	#B79F00	46	777.373384639347	572.841309659165
WZM0083036	1D12	d_62	#B79F00	48	810.763959234588	640.574276853526
WZM0083037	1D12	d_62	#B79F00	54	853.675940272197	634.494192813788
WZM0083038	1D12	d_62	#B79F00	49	784.128435698628	567.492727298191
WZM0083039	1D12	d_62	#B79F00	47	855.48996774158	551.145744156509
WZM0083040	1D12	d_62	#B79F00	48	826.500189351387	625.007448196473
WZM0083041	1D12	d_62	#B79F00	49	801.776452406285	634.4479205185
WZM0083042	1D12	d_62	#B79F00	49	756.81871003493	617.231063758323
WZM0083043	1D12	d_62	#B79F00	30	480.493999030202	616.692005558607
WZM0083044	1D12	d_62	#B79F00	48	833.421940962826	618.251426067401
WZM0083045	1D12	d_62	#B79F00	31	517.748275150334	587.193095269991
WZM0083046	1D12	d_62	#B79F00	46	786.72021615949	572.206251196969
WZM0083047	1D12	d_62	#B79F00	41	369.736888192158	778.173969475492
WZM0083048	1D12	d_62	#B79F00	53	809.663957076069	708.733426867515
WZM0083049	1D12	d_62	#B79F00	54	905.622639196737	609.060301047533
WZM0083050	1D12	d_62	#B79F00	48	844.512554575967	587.696692404188
WZM0083051	1D12	d_62	#B79F00	48	796.645106744178	614.487955089752
WZM0083052	1D12	d_62	#B79F00	47	827.0726950378	589.678604227998
WZM0083053	1D12	d_62	#B79F00	46	773.457585407966	533.650693963426
WZM0083055	1D12	d_62	#B79F00	48	820.306325157542	614.514657855354
WZM0083056	1D12	d_62	#B79F00	31	506.829192827099	573.926949128154
WZM0083057	1D12	d_62	#B79F00	47	835.225422176769	579.750334238379
WZM0083058	1D12	d_62	#B79F00	48	847.994729213397	615.848996121484
WZM0083059	1D12	d_62	#B79F00	49	831.709938272201	565.754188388778
WZM0083062	1D12	d_62	#B79F00	49	782.714709114518	582.271820750878
WZM0083064	1D12	d_62	#B79F00	49	800.28749682496	580.529688151729
WZM0083065	1D12	d_62	#B79F00	49	817.50717879492	596.738197949891
WZM0083066	1D12	d_62	#B79F00	31	520.254174544838	581.09933923416
WZM0083067	1D12	d_62	#B79F00	55	873.753184178693	729.504087119772
WZM0083069	1D12	d_62	#B79F00	49	795.764405734519	591.178635719028
WZM0083071	1D12	d_62	#B79F00	55	827.626049561131	756.702407983097
WZM0083072	1D12	d_62	#B79F00	54	896.091189856236	640.881859751598
WZM0083073	1D12	d_62	#B79F00	47	828.86917586407	580.605449745206
WZM0083074	1D12	d_62	#B79F00	49	809.033914184051	639.886507292825
WZM0083075	1D12	d_62	#B79F00	52	748.420042768479	761.397217518447
WZM0083076	1D12	d_62	#B79F00	46	815.782767510571	565.188756011805
WZM0083078	1D12	d_62	#B79F00	48	851.576962196951	651.067165372478
WZM0083079	1D12	d_62	#B79F00	33	543.340719895662	511.202882178949
WZM0083080	1D12	d_62	#B79F00	54	860.939980058737	577.072627173432
WZM0083081	1D12	d_62	#B79F00	33	514.501112573792	534.113166933535
WZM0083083	1D12	d_62	#B79F00	46	758.142681690757	569.087867107097
WZM0083086	1D12	d_62	#B79F00	29	602.163785663019	518.05394953862
WZM0083087	1D12	d_62	#B79F00	54	898.42770221469	645.140467685439
WZM0083088	1D12	d_62	#B79F00	47	857.623357775843	548.727312907952
WZM0083089	1D12	d_62	#B79F00	46	807.857060330579	550.994682072267
WZM0083090	1D12	d_62	#B79F00	46	785.972781836578	535.890300117279
WZM0083091	1D12	d_62	#B79F00	32	662.278928250566	632.327403301683
WZM0083092	1D12	d_62	#B79F00	46	786.889579287279	550.129034958552
WZM0083093	1D12	d_62	#B79F00	32	641.963461218569	643.895603085775
WZM0083094	1D12	d_62	#B79F00	49	828.88635420522	561.185546769653
WZM0083095	1D12	d_62	#B79F00	48	823.888176168165	619.905659544676
WZM0083097	1D12	d_62	#B79F00	31	580.012441308212	552.089329981467
WZM0083098	1D12	d_62	#B79F00	48	849.217212012382	671.901844017961
WZM0083099	1D12	d_62	#B79F00	48	810.097569111261	648.959032283641
WZM0083100	1D12	d_62	#B79F00	31	493.486857637431	594.923581815239
WZM0083101	1D12	d_62	#B79F00	28	483.942408837215	629.786454084959
WZM0083102	1D12	d_62	#B79F00	54	860.301059637261	624.673850144956
WZM0083103	1D12	d_62	#B79F00	49	794.640723657128	618.690968959217
WZM0083104	1D12	d_62	#B79F00	48	824.693468538611	634.461729352398
WZM0083105	1D12	d_62	#B79F00	53	775.327373008681	714.441516267368
WZM0083106	1D12	d_62	#B79F00	53	815.934401684018	710.106721818392
WZM0083107	1D12	d_62	#B79F00	49	798.495720809913	602.742301469075
WZM0083108	1D12	d_62	#B79F00	45	887.24246594968	616.668311000485
WZM0083109	1D12	d_62	#B79F00	28	394.743395764078	643.255834202012
WZM0083111	1D12	d_62	#B79F00	48	887.026662099022	621.830719653716
WZM0083113	1D12	d_62	#B79F00	46	813.774855606473	579.634783855774
WZM0083116	1D12	d_62	#B79F00	54	859.36244900972	637.029185719583
WZM0083117	1D12	d_62	#B79F00	41	399.676819917616	824.590064179914
WZM0083118	1D12	d_62	#B79F00	48	828.385304551085	638.738830964474
WZM0083119	1D12	d_62	#B79F00	54	886.990459243328	633.523012418493
WZM0083120	1D12	d_62	#B79F00	32	677.609373789442	607.690887132535
WZM0083121	1D12	d_62	#B79F00	48	842.064237656257	631.482854797136
WZM0083122	1D12	d_62	#B79F00	43	410.561236684296	765.279419588644
WZM0083123	1D12	d_62	#B79F00	31	497.851768324005	564.108662720025
WZM0083125	1D12	d_62	#B79F00	42	300.546314395599	800.970843681048
WZM0083126	1D12	d_62	#B79F00	54	905.647646387271	629.401129738076
WZM0083127	1D12	d_62	#B79F00	41	386.601101693841	787.215969296739
WZM0083128	1D12	d_62	#B79F00	52	762.146420152427	814.817739960489
WZM0083129	1D12	d_62	#B79F00	43	412.051044407011	803.918855051683
WZM0083130	1D12	d_62	#B79F00	49	789.187360998034	572.934973989515
WZM0083131	1D12	d_62	#B79F00	36	579.96162916713	639.308349689975
WZM0083132	1D12	d_62	#B79F00	46	806.695658607596	551.527643678152
WZM0083136	1D12	d_62	#B79F00	49	780.98457123358	613.513314073631
WZM0083137	1D12	d_62	#B79F00	47	822.607514134249	570.681355507473
WZM0083138	1D12	d_62	#B79F00	49	809.397360266757	582.225000672381
WZM0083139	1D12	d_62	#B79F00	54	878.498205491277	643.521047271821
WZM0083140	1D12	d_62	#B79F00	43	418.79284861925	794.452363549005
WZM0083141	1D12	d_62	#B79F00	49	798.991442742559	575.589341879527
WZM0083142	1D12	d_62	#B79F00	54	877.617411854082	615.175564732069
WZM0083143	1D12	d_62	#B79F00	54	883.034013978015	673.2642536211
WZM0083144	1D12	d_62	#B79F00	48	805.451360449216	661.331016535855
WZM0083145	1D12	d_62	#B79F00	54	882.924785589129	669.89156281011
WZM0083146	1D12	d_62	#B79F00	33	520.907604595069	486.812864508813
WZM0083147	1D12	d_62	#B79F00	54	849.465308089215	645.691571649831
WZM0083148	1D12	d_62	#B79F00	49	793.353695070694	587.377872587181
WZM0083149	1D12	d_62	#B79F00	49	793.184416679524	600.602946585827
WZM0083150	1D12	d_62	#B79F00	43	439.630038417602	800.090245051053
WZM0083153	1D12	d_62	#B79F00	54	897.60403797909	602.288959533473
WZM0083154	1D12	d_62	#B79F00	54	899.71498700545	648.165532361045
WZM0083155	1D12	d_62	#B79F00	47	857.695643111967	563.831468864834
WZM0083156	1D12	d_62	#B79F00	49	825.755050058104	578.946262874176
WZM0083157	1D12	d_62	#B79F00	46	771.719627271373	537.645369214173
WZM0083158	1D12	d_62	#B79F00	49	823.222271020576	584.646569605481
WZM0083159	1D12	d_62	#B79F00	46	788.354345850474	557.694501087345
WZM0083160	1D12	d_62	#B79F00	42	345.288266527251	800.547647434336
WZM0083162	1D12	d_62	#B79F00	47	834.738400299753	561.539895216228
WZM0083163	1D12	d_62	#B79F00	55	872.982184777556	696.693291562751
WZM0083164	1D12	d_62	#B79F00	32	612.733398826274	650.260062560006
WZM0083165	1D12	d_62	#B79F00	48	826.758888814905	638.542970390582
WZM0083166	1D12	d_62	#B79F00	54	916.049928988495	631.093976574273
WZM0083167	1D12	d_62	#B79F00	33	503.748928014274	478.274456844323
WZM0083169	1D12	d_62	#B79F00	35	614.769671064975	646.629764572034
WZM0083170	1D12	d_62	#B79F00	46	805.287903905523	517.471200596867
WZM0083171	1D12	d_62	#B79F00	52	764.145124798871	798.396885115802
WZM0083172	1D12	d_62	#B79F00	48	838.323242851232	660.369617846023
WZM0083174	1D12	d_62	#B79F00	49	796.131322949901	582.866180795018
WZM0083175	1D12	d_62	#B79F00	39	244.960462092742	803.528906338018
WZM0083176	1D12	d_62	#B79F00	54	922.526519879915	662.698581765821
WZM0083177	1D12	d_62	#B79F00	49	812.358408779056	559.709967987181
WZM0083178	1D12	d_62	#B79F00	49	829.4894405053	542.710378361837
WZM0083179	1D12	d_62	#B79F00	54	845.867778543001	624.549403125756
WZM0083180	1D12	d_62	#B79F00	48	848.687490751449	633.46804018509
WZM0083182	1D12	d_62	#B79F00	48	869.262618221434	649.449841410183
WZM0083183	1D12	d_62	#B79F00	47	865.211691358912	575.762256402525
WZM0083184	1D12	d_62	#B79F00	45	832.123339574536	594.79821137108
WZM0083185	1D12	d_62	#B79F00	38	387.928422503069	835.039067726159
WZM0083187	1D12	d_62	#B79F00	49	836.19467179251	621.805492304615
WZM0083188	1D12	d_62	#B79F00	41	373.999281609235	775.549592856175
WZM0083189	1D12	d_62	#B79F00	37	279.145889056863	800.223786242342
WZM0083190	1D12	d_62	#B79F00	49	769.300762173255	577.871999218234
WZM0083191	1D12	d_62	#B79F00	53	753.560971175016	695.847100992899
WZM0083192	1D12	d_62	#B79F00	47	800.193964302444	531.564140575275
WZM0083193	1D12	d_62	#B79F00	49	802.213675794421	563.953105462811
WZM0083194	1D12	d_62	#B79F00	54	885.09131086267	596.48859195036
WZM0083195	1D12	d_62	#B79F00	48	824.801719129592	613.094864500214
WZM0083196	1D12	d_62	#B79F00	49	795.671843788183	594.830045254282
WZM0083197	1D12	d_62	#B79F00	48	804.278519258107	602.048528707145
WZM0083198	1D12	d_62	#B79F00	46	816.603574852037	525.846809905302
WZM0083199	1D12	d_62	#B79F00	53	809.386005740624	717.590052628583
WZM0083200	1D12	d_62	#B79F00	48	811.713737634945	622.826083516076
WZM0083201	1D12	d_62	#B79F00	46	793.552065863102	529.414000200435
WZM0083202	1D12	d_62	#B79F00	49	837.44306279659	584.936222134075
WZM0083203	1D12	d_62	#B79F00	48	857.303056391305	652.239847718335
WZM0083204	1D12	d_62	#B79F00	49	838.205453338665	536.945975258834
WZM0083205	1D12	d_62	#B79F00	48	774.791499871718	596.813454156708
WZM0083206	1D12	d_62	#B79F00	28	490.143131067326	627.101747749822
WZM0083207	1D12	d_62	#B79F00	49	746.629483532441	572.134470826827
WZM0083208	1D12	d_62	#B79F00	53	801.391120081012	679.006508546081
WZM0083209	1D12	d_62	#B79F00	48	825.933159326388	627.990144644432
WZM0083210	1D12	d_62	#B79F00	55	827.653583501594	787.71082106412
WZM0083211	1D12	d_62	#B79F00	48	816.762848690665	647.989372795315
WZM0083213	1D12	d_62	#B79F00	48	820.323830427066	661.784783168538
WZM0083214	1D12	d_62	#B79F00	28	413.424328236237	702.154597351828
WZM0083215	1D12	d_62	#B79F00	46	808.491409343209	556.43533393418
WZM0083217	1D12	d_62	#B79F00	34	618.005926266358	661.959634706481
WZM0083218	1D12	d_62	#B79F00	28	392.774685542142	641.540598470206
WZM0083219	1D12	d_62	#B79F00	33	533.665093947524	514.475453819513
WZM0083221	1D12	d_62	#B79F00	54	857.988745969133	626.23821916059
WZM0083222	1D12	d_62	#B79F00	33	535.46940196343	523.813177083768
WZM0083223	1D12	d_62	#B79F00	34	654.705985279123	674.671454565207
WZM0083224	1D12	d_62	#B79F00	47	842.578300059676	577.510062909411
WZM0083225	1D12	d_62	#B79F00	49	839.011398419625	620.844040056824
WZM0083227	1D12	d_62	#B79F00	53	817.652339888704	743.223569390803
WZM0083229	1D12	d_62	#B79F00	54	898.995282752804	668.55584131327
WZM0083231	1D12	d_62	#B79F00	45	881.114790317543	565.720390182675
WZM0083232	1D12	d_62	#B79F00	49	770.62148755958	615.683300597624
WZM0083233	1D12	d_62	#B79F00	49	807.34502961714	570.596537658518
WZM0083234	1D12	d_62	#B79F00	46	778.314563482993	520.234339767167
WZM0083235	1D12	d_62	#B79F00	48	804.710894723051	619.931590544256
WZM0083236	1D12	d_62	#B79F00	49	770.931667993652	609.399356736929
WZM0083237	1D12	d_62	#B79F00	48	823.624091806758	569.595236485338
WZM0083239	1D12	d_62	#B79F00	48	797.545062721862	573.161506956458
WZM0083240	1D12	d_62	#B79F00	55	842.065540606633	681.082144229257
WZM0083241	1D12	d_62	#B79F00	49	853.323590414709	592.51156203278
WZM0083242	1D12	d_62	#B79F00	53	812.747032522587	713.863462441165
WZM0083243	1D12	d_62	#B79F00	54	885.379235445228	677.217767365687
WZM0083244	1D12	d_62	#B79F00	48	859.630335389074	604.842939432972
WZM0083246	1D12	d_62	#B79F00	48	804.8176524218	618.985625820929
WZM0083247	1D12	d_62	#B79F00	54	898.341522054153	624.939841629004
WZM0083248	1D12	d_62	#B79F00	49	827.16098505225	584.984766502284
WZM0083249	1D12	d_62	#B79F00	41	352.927954448911	780.222275346449
WZM0083251	1D12	d_62	#B79F00	48	823.924993538057	605.282941207775
WZM0083252	1D12	d_62	#B79F00	48	833.265282418854	649.21124596828
WZM0083253	1D12	d_62	#B79F00	54	882.604839852134	670.896125282061
WZM0083254	1D12	d_62	#B79F00	49	814.313418181087	577.841284674925
WZM0083255	1D12	d_62	#B79F00	46	768.60850253804	536.021456928873
WZM0083256	1D12	d_62	#B79F00	26	240.299191541562	758.22098744681
WZM0083258	1D12	d_62	#B79F00	48	844.946654490364	667.317419288233
WZM0083259	1D12	d_62	#B79F00	49	798.013543382159	632.952535056983
WZM0083261	1D12	d_62	#B79F00	45	843.939206418883	562.507422920909
WZM0083262	1D12	d_62	#B79F00	54	844.157829623505	644.983093794446
WZM0083263	1D12	d_62	#B79F00	32	666.991218993543	666.343779800915
WZM0083265	1D12	d_62	#B79F00	46	818.248705148581	524.449450626842
WZM0083266	1D12	d_62	#B79F00	39	235.846456875362	785.582443775293
WZM0083267	1D12	d_62	#B79F00	49	785.242618886094	569.526493295721
WZM0083269	1D12	d_62	#B79F00	49	832.294821647073	583.120956717739
WZM0083270	1D12	d_62	#B79F00	49	813.061246945158	590.325460008132
WZM0083271	1D12	d_62	#B79F00	31	491.010021504571	564.012613116861
WZM0083272	1D12	d_62	#B79F00	49	778.750760533266	540.855017132427
WZM0083276	1D12	d_62	#B79F00	46	764.272577189932	536.772089885755
WZM0083279	1D12	d_62	#B79F00	26	324.6803108198	723.831093795477
WZM0083280	1D12	d_62	#B79F00	47	850.713912643041	567.765284296167
WZM0083281	1D12	d_62	#B79F00	47	843.792846789493	537.332160093752
WZM0083282	1D12	d_62	#B79F00	52	738.62670442196	774.022437088365
WZM0083283	1D12	d_62	#B79F00	48	822.496954317023	653.631094366996
WZM0083284	1D12	d_62	#B79F00	47	848.623771246122	536.323885234712
WZM0083285	1D12	d_62	#B79F00	54	936.014212702052	643.005415975385
WZM0083287	1D12	d_62	#B79F00	49	787.42215645592	644.468789744584
WZM0083288	1D12	d_62	#B79F00	46	755.084019518256	599.185110017913
WZM0083290	1D12	d_62	#B79F00	48	880.246298269091	621.702788361846
WZM0083292	1D12	d_62	#B79F00	53	777.485752891746	774.688390847271
WZM0083293	1D12	d_62	#B79F00	53	823.79570356326	670.051993088949
WZM0083294	1D12	d_62	#B79F00	49	803.034661159272	585.521130454707
WZM0083295	1D12	d_62	#B79F00	53	803.362221331704	660.771948737207
WZM0083296	1D12	d_62	#B79F00	49	765.549195844026	593.812075100311
WZM0083297	1D12	d_62	#B79F00	49	827.109989553156	599.373704376723
